work_id,title,year_n,cites,decision,proposed_layer,contextual_sublabel,quality,quality_reason,is_ultra,is_emergent,max_io,in_deg,out_deg,citation_role,graph_status,venue,authors
work_f9058445fb301eac,Integration of signals from different cortical areas in higher order thalamic neurons,2021.0,32,core_relevant,contextual,complementary,pass,ok,False,False,1.0,1.0,0.0,only_in,integrated,Proceedings of the National Academy of Sciences of the United States of America,V. Sampathkumar; Andrew J. Miller-Hansen; S. Sherman; N. Kasthuri
work_ffab4a04f3882e28,Model simulations unveil the structure-function-dynamics relationship of the cerebellar cortical microcircuit,2021.0,32,adjacent_relevant,contextual,complementary,pass,ok,False,False,4.0,1.0,4.0,broker,integrated,Communications Biology,R. De Schepper; A. Geminiani; Stefano Masoli; M. Rizza; A. Antonietti; C. Casellato; E. D’Angelo
work_2c23ff2f9ed14485,Multi-layered maps of neuropil with segmentation-guided contrastive learning,2022.0,32,core_relevant,contextual,bridge,pass,ok,False,False,,,,no_graph,no_graph,bioRxiv,S. Dorkenwald; Peter H. Li; Michał Januszewski; D. Berger; Jeremy B. Maitin-Shepard; A. Bodor; F. Collman; C. Schneider-Mizell; N. D. da Costa; J. Lichtman; Viren Jain
work_d5c8af4726aacdfa,The Concept of «Peritumoral Zone» in Diffuse Low-Grade Gliomas: Oncological and Functional Implications for a Connectome-Guided Therapeutic Attitude,2022.0,32,role_bridge,contextual,translation,pass,ok,False,False,,,,no_graph,no_graph,Brain Science,Melissa Silva; C. Vivancos; H. Duffau
work_c3b0d29497a3dbf7,Reconstruction of Sparse Circuits Using Multi-neuronal Excitation (RESCUME),2009.0,31,adjacent_relevant,contextual,complementary,pass,ok,False,False,0.0,0.0,0.0,isolate,weak_unlinked,Neural Information Processing Systems,Tao Hu; A. Leonardo; D. Chklovskii
work_90e33b2656540dc8,'The genetic analysis of functional connectomics in Drosophila',2012.0,31,adjacent_relevant,contextual,complementary,pass,ok,False,False,4.0,4.0,4.0,broker,integrated,Advances in Genetics,I. Meinertzhagen; Chi-Hon Lee
work_d2682f89b232ff86,Morphology and connectivity of the small bistratified A8 amacrine cell in the mouse retina,2015.0,31,adjacent_relevant,contextual,complementary,pass,ok,False,False,0.0,0.0,0.0,isolate,weak_unlinked,The Journal of comparative neurology,Sammy C. S. Lee; A. Meyer; T. Schubert; Laura Hüser; Karin Dedek; S. Haverkamp
work_70f3ebdd9a099832,"Statistical Analysis of Tract-Tracing Experiments Demonstrates a Dense, Complex Cortical Network in the Mouse",2016.0,31,adjacent_relevant,contextual,bridge,pass,ok,False,False,,,,no_graph,no_graph,PLoS Comput. Biol.,R. Ypma; E. Bullmore
work_ff1a59ad465469d2,Semiparametric spectral modeling of the Drosophila connectome,2017.0,31,core_relevant,contextual,complementary,pass,ok,False,False,2.0,2.0,2.0,broker,integrated,,C. Priebe; Youngser Park; M. Tang; A. Athreya; V. Lyzinski; J. Vogelstein; Yichen Qin; Benjamin T. Cocanougher; K. Eichler; Marta Zlatic; Albert Cardona
work_e91f8fec13f96681,Fluorescence-Based Quantitative Synapse Analysis for Cell Type-Specific Connectomics,2019.0,31,core_relevant,contextual,complementary,pass,ok,False,False,1.0,1.0,1.0,broker,integrated,eNeuro,Dika A. Kuljis; Eunsol Park; C. Telmer; Jiseok Lee; Daniel S Ackerman; M. Bruchez; Alison L. Barth
work_87579702ea1165f6,Connectome of the lamina reveals the circuit for early color processing in the visual pathway of a butterfly.,2022.0,31,core_relevant,contextual,complementary,pass,ok,False,False,2.0,2.0,1.0,broker,integrated,Current Biology,A. Matsushita; Finlay J Stewart; Marko Ilić; Pei-Ju Chen; Daiki Wakita; N. Miyazaki; K. Murata; M. Kinoshita; Gregor Belušič; K. Arikawa
work_b4a11e45d1e24136,Reprogramming the topology of the nociceptive circuit in C. elegans reshapes sexual behavior,2022.0,31,adjacent_relevant,contextual,complementary,pass,ok,False,False,,,,no_graph,no_graph,Current Biology,Vladyslava Pechuk; Gal Goldman; Yehuda Salzberg; Aditi H. Chaubey; R. A. Bola; J. Hoffman; Morgan L. Enderson; Renee M. Miller; Noah Reger; Douglas S. Portman; D. M. Ferkey; Elad Schneidman; Meital Oren-Suissa
work_667376031f1d99c8,Imaging brain tissue architecture across millimeter to nanometer scales,2023.0,31,adjacent_relevant,contextual,complementary,pass,ok,False,False,6.0,6.0,2.0,broker,integrated,Nature Biotechnology,Julia M. Michalska; Julia Lyudchik; P. Velicky; Hana Štefaničková; J. Watson; Alban Cenameri; C. Sommer; N. Amberg; Alessandro Venturino; K. Roessler; T. Czech; R. Höftberger; S. Siegert; G. Novarino; P. Jonas; J. Danzl
work_6793e5e1077fc6ef,The Intrinsic Connectome of the Rat Amygdala,2012.0,30,adjacent_relevant,contextual,complementary,pass,ok,False,False,,,,no_graph,no_graph,Front. Neural Circuits,O. Schmitt; Peter Eipert; Konstanze Philipp; Richard Kettlitz; Georg Fuellen; A. Wree
work_ad4b69a298ffc313,Engrailed Alters the Specificity of Synaptic Connections of Drosophila Auditory Neurons with the Giant Fiber,2014.0,30,adjacent_relevant,contextual,complementary,pass,ok,False,False,1.0,1.0,0.0,only_in,integrated,Journal of Neuroscience,A. Pézier; Sami H. Jezzini; B. Marie; J. Blagburn
work_3caddbc3b20ff02f,Modelling plasticity in dendrites: from single cells to networks.,2017.0,30,adjacent_relevant,contextual,complementary,pass,ok,False,False,1.0,1.0,1.0,broker,integrated,Current Opinion in Neurobiology,Jacopo Bono; Katharina A. Wilmes; C. Clopath
work_a21cf530db60bdf7,Sexual modulation of sex-shared neurons and circuits in C. elegans,2017.0,30,adjacent_relevant,contextual,complementary,pass,ok,False,False,1.0,0.0,1.0,only_out,weak_unlinked,Journal of Neuroscience Research,Douglas S. Portman
work_821224fc69c175d5,Geppetto: a reusable modular open platform for exploring neuroscience data and models,2018.0,30,role_bridge,contextual,bridge,pass,ok,False,False,,,,no_graph,no_graph,Philosophical Transactions of the Royal Society B: Biological Sciences,Matteo Cantarelli; Bóris Marin; Bóris Marin; Adrian Quintana; M. Earnshaw; Robert Court; P. Gleeson; S. Dura-Bernal; R. Silver; Giovanni Idili
work_67d70830cad7154c,Graphical-model framework for automated annotation of cell identities in dense cellular images,2020.0,30,role_bridge,contextual,bridge,pass,ok,False,False,,,,no_graph,no_graph,bioRxiv,Shivesh Chaudhary; Sol Ah Lee; Yueyi Li; Dhaval S. Patel; Hang Lu
work_8a5bdc50ed94a369,The Prop1-like homeobox gene unc-42 specifies the identity of synaptically connected neurons,2021.0,30,adjacent_relevant,contextual,complementary,pass,ok,False,False,5.0,1.0,5.0,broker,integrated,eLife,Emily G. Berghoff; Lori Glenwinkel; A. Bhattacharya; Haosheng Sun; E. Varol; Nicki Mohammadi; Amelia Antone; Yi Feng; K. Nguyen; Steven J. Cook; Jordan F. Wood; Neda Masoudi; Cyril C Cros; Yasmin H. Ramadan; D. M. Ferkey; D. Hall; O. Hobert
work_5c9f2aea432a60e2,A Survey of Visualization and Analysis in High‐Resolution Connectomics,2022.0,30,adjacent_relevant,contextual,bridge,pass,ok,False,False,27.0,10.0,27.0,broker,integrated,Computer graphics forum (Print),Johanna Beyer; J. Troidl; S. Boorboor; Markus Hadwiger; A. Kaufman; Hanspeter Pfister
work_8e67364505d22b4a,Center-surround interactions underlie bipolar cell motion sensitivity in the mouse retina,2022.0,30,core_relevant,contextual,complementary,pass,ok,False,False,0.0,0.0,0.0,isolate,weak_unlinked,Nature Communications,Sarah Strauss; Maria M. Korympidou; Yanli Ran; Katrin Franke; T. Schubert; T. Baden; Philipp Berens; Thomas Euler; Anna L. Vlasits
work_f042760cc79f80e4,How innovations in methodology offer new prospects for volume electron microscopy,2022.0,30,role_bridge,contextual,bridge,pass,ok,False,False,,,,no_graph,no_graph,Journal of Microscopy,Arent J. Kievits; R. Lane; Elizabeth C. Carroll; J. Hoogenboom
work_0e4e42b0cb08974f,The evolution of Big Data in neuroscience and neurology,2023.0,30,adjacent_relevant,contextual,bridge,pass,ok,False,False,3.0,0.0,3.0,only_out,integrated,Journal of Big Data,L. Dipietro; P. Gonzalez-Mego; C. Ramos-Estebanez; L. H. Zukowski; Rahul Mikkilineni; R. Rushmore; Timothy Wagner
work_08f274f7f7744af5,Synaptic loss pattern is constrained by brain connectome and modulated by phosphorylated tau in Alzheimer’s disease,2025.0,30,adjacent_relevant,contextual,translation,pass,ok,False,False,1.0,0.0,1.0,only_out,weak_unlinked,Nature Communications,Ying Luan; Weiyi Wang; Qi Huang; Yan Wang; Jana Nussbaumer; Jie Wang; Anna Steward; Sebastian N. Roemer-Cassiano; Y. Guan; Michael Ewers; M. Schöll; Ruiqing Ni; Binyin Li; N. Franzmeier; Fang Xie
work_b5032a3a9543fe0c,Impact of higher order network structure on emergent cortical activity,2019.0,29,adjacent_relevant,contextual,complementary,pass,ok,False,False,2.0,2.0,0.0,only_in,integrated,bioRxiv,Max Nolte; Eyal Gal; H. Markram; Michael W. Reimann
work_b554a7548201df2f,DIP/Dpr interactions and the evolutionary design of specificity in protein families,2020.0,29,adjacent_relevant,contextual,complementary,pass,ok,False,False,1.0,1.0,0.0,only_in,integrated,Nature Communications,Alina P. Sergeeva; Phinikoula S. Katsamba; F. Cosmanescu; Joshua J. Brewer; G. Ahlsen; S. Mannepalli; L. Shapiro; B. Honig
work_52349a07a8609609,Regional and cell-type-specific afferent and efferent projections of the mouse claustrum,2023.0,29,adjacent_relevant,contextual,complementary,pass,ok,False,False,,,,no_graph,no_graph,Cell Reports,Quanxin Wang; Yun Wang; Hsien-Chi Kuo; Peng Xie; Xiuli Kuang; Karla E. Hirokawa; M. Naeemi; Shenqin Yao; M. Mallory; Benjamin Ouellette; Phil Lesnar; Yaoyao Li; Min Ye; Chao Chen; Wei Xiong; L. Ahmadinia; Laila El-Hifnawi; Ali Cetin; S. Sorensen; Julie A. Harris; Hongkui Zeng; Christof Koch
work_92853f562a6d19dd,Specificity and randomness: structure-function relationships in neural circuits,2011.0,28,adjacent_relevant,contextual,complementary,pass,ok,False,False,2.0,2.0,2.0,broker,integrated,Current Opinion in Neurobiology,Wei-Chung Allen Lee; R. Reid
work_4396bf2e9890909a,The natverse: a versatile computational toolbox to combine and analyse neuroanatomical data,2014.0,28,adjacent_relevant,contextual,bridge,pass,ok,False,False,9.0,4.0,9.0,broker,integrated,bioRxiv,James D. Manton; A. S. Bates; Sridhar R. Jagannathan; Marta Costa; P. Schlegel; T. Rohlfing; G. Jefferis
work_ac41925112f24658,Using mammalian GFP reconstitution across synaptic partners (mGRASP) to map synaptic connectivity in the mouse brain,2014.0,28,adjacent_relevant,contextual,complementary,pass,ok,False,False,1.0,0.0,1.0,only_out,weak_unlinked,Nature Protocols,Linqing Feng; Osung Kwon; Bokyoung Lee; Won Chan Oh; Jinhyung Kim
work_0dc9ade7576f1fda,Connectome Networks: From Cells to Systems,2016.0,28,adjacent_relevant,contextual,complementary,pass,ok,False,False,,,,no_graph,no_graph,,O. Sporns
work_701eda426af92362,Versatility of nodal affiliation to communities,2017.0,28,adjacent_relevant,contextual,complementary,pass,ok,False,False,,,,no_graph,no_graph,Scientific Reports,Maxwell Shinn; R. Romero-Garcia; J. Seidlitz; F. Vása; P. Vértes; E. Bullmore
work_a492bc69201dabab,Automatic navigation system for the mouse brain,2018.0,28,adjacent_relevant,contextual,bridge,pass,ok,False,False,,,,no_graph,no_graph,bioRxiv,S. Tappan; Brian S. Eastwood; Nathan J. O'Connor; Quanxin Wang; Lydia Ng; David Feng; Bryan M. Hooks; C. Gerfen; P. Hof; C. Schmitz; Jack R. Glaser
work_fb8fe1ff9bb623ea,"BAcTrace, a tool for retrograde tracing of neuronal circuits in Drosophila",2020.0,28,adjacent_relevant,contextual,bridge,pass,ok,False,False,1.0,1.0,1.0,broker,integrated,Nature Methods,S. Cachero; Marina Gkantia; A. S. Bates; S. Frechter; Laura Blackie; Amy M. McCarthy; Ben Sutcliffe; Alessio Strano; Yoshinori Aso; G. Jefferis
work_1e45d26255aa5210,Petabyte-Scale Multi-Morphometry of Single Neurons for Whole Brains,2021.0,28,core_relevant,contextual,bridge,pass,ok,False,False,2.0,2.0,0.0,only_in,integrated,Neuroinformatics,Shengdian Jiang; Yimin Wang; Lijuan Liu; Sujun Zhao; Mengya Chen; Xuan Zhao; Peng Xie; Liya Ding; Zongcai Ruan; H. Dong; G. Ascoli; M. Hawrylycz; Hongkui Zeng; Hanchuan Peng
work_51c880b1d507bd3d,The effects of microglia on tauopathy progression can be quantified using Nexopathy in silico (Nexis) models,2021.0,28,adjacent_relevant,contextual,translation,pass,ok,False,False,1.0,0.0,1.0,only_out,weak_unlinked,Scientific Reports,Chaitali Anand; P. Maia; Justin Torok; Chris Mezias; A. Raj
work_bde35d55d50cc5b1,Determinants of functional synaptic connectivity among amygdala-projecting prefrontal cortical neurons in male mice,2021.0,28,adjacent_relevant,contextual,complementary,pass,ok,False,False,1.0,0.0,1.0,only_out,weak_unlinked,bioRxiv,Yoav Printz; Pritish Patil; Mathias Mahn; Asaf Benjamin; Anna Litvin; Rivka Levy; Max Bringmann; O. Yizhar
work_c69a828cba4d708c,Multi-Scale Light-Sheet Fluorescence Microscopy for Fast Whole Brain Imaging,2021.0,28,adjacent_relevant,contextual,complementary,pass,ok,False,False,1.0,0.0,1.0,only_out,weak_unlinked,Frontiers in Neuroanatomy,Zhouzhou Zhang; Xiao Yao; Xinxin Yin; Zhangcan Ding; Tianyi Huang; Yan Huo; Runan Ji; Hanchuan Peng; Zengcai V. Guo
work_f30031f2d37b416e,"Multi-scale light microscopy/electron microscopy neuronal imaging from brain to synapse with a tissue clearing method, ScaleSF",2021.0,28,adjacent_relevant,contextual,complementary,pass,ok,False,False,5.0,1.0,5.0,broker,integrated,iScience,T. Furuta; Kenta Yamauchi; Shinichiro Okamoto; Megumu Takahashi; S. Kakuta; Yoko Ishida; Aya Takenaka; Atsushi Yoshida; Y. Uchiyama; Masato Koike; Kaoru Isa; Tadashi Isa; H. Hioki
work_08619b07a36cc83e,A split-GAL4 driver line resource for Drosophila neuron types,2024.0,28,adjacent_relevant,contextual,bridge,pass,ok,False,False,16.0,7.0,16.0,broker,integrated,bioRxiv,G. Meissner; Allison Vannan; Jennifer Jeter; Kari Close; Gina M. Depasquale; Zachary Dorman; Kaitlyn Forster; Jaye Anne Beringer; Theresa V Gibney; Joanna H Hausenfluck; Yisheng He; Kristin Henderson; Lauren Johnson; Rebecca M Johnston; Gudrun Ihrke; N. Iyer; Rachel Lazarus; Kelley Lee; Hsing-Hsi Li; Hua-Peng Liaw; Brian Melton; Scott Miller; Reeham Motaher; Alexandra Novak; Omotara Ogundeyi; A. Petruncio; J. Price; Sophia Protopapas; Susana Tae; Jennifer Taylor; Rebecca Vorimo; B. Yarbrough; K. Zeng; Christopher T. Zugates; Heather Dionne; Claire Angstadt; Kelly Ashley; Amanda Cavallaro; Tam Dang; Guillermo A. González; Karen L. Hibbard; Cuizhen Huang; Jui-Chun Kao; T. Laverty; Monti Mercer; Brenda Perez; Scarlett Pitts; Danielle Ruiz; Viruthika Vallanadu; Grace Zhiyu Zheng; Cristian Goina; H. Otsuna; Konrad Rokicki; Rob Svirskas; H. S. Cheong; Michael-John Dolan; Erica Ehrhardt; Kai Feng; Basel El Galfi; Jens Goldammer; Stephen J Huston; Nan Hu; Masayoshi Ito; Claire E. McKellar; Ryo Minegishi; S. Namiki; Aljoscha Nern; Catherine E. Schretter; Gabriella R. Sterne; L. Venkatasubramanian; Kaiyu Wang; Tanya Wolff; Ming Wu; R. George; Oz Malkesman; Yoshinori Aso; G. Card; B. Dickson; Wyatt L. Korff; Kei Ito; Jim Truman; M. Zlatic; G. Rubin
work_e2f25ee5bf2bee47,Comparative connectomics of Drosophila descending and ascending neurons,2025.0,28,adjacent_relevant,contextual,complementary,pass,ok,False,False,16.0,10.0,16.0,broker,integrated,Nature,T. Stürner; Paul Brooks; Laia Serratosa Capdevila; Billy J. Morris; A. Javier; Siqi Fang; Marina Gkantia; S. Cachero; Isabella R. Beckett; E. Marin; Philipp Schlegel; A. Champion; Ilina Moitra; Alana Richards; Finja Klemm; Leonie Kugel; S. Namiki; H. S. Cheong; Julie Kovalyak; Emily Tenshaw; Ruchi Parekh; Jasper S. Phelps; Brandon Mark; S. Dorkenwald; A. S. Bates; Arie Matsliah; Szi-chieh Yu; Claire E. McKellar; A. Sterling; H. S. Seung; M. Murthy; John C. Tuthill; Wei-Chung Allen Lee; G. Card; Marta Costa; G. Jefferis; K. Eichler
work_cdaba67073fdedc2,Identifying behavioral circuits in Drosophila melanogaster: Moving targets in a flying insect,2012.0,27,adjacent_relevant,contextual,complementary,pass,ok,False,False,,,,no_graph,no_graph,Current Opinion in Neurobiology,Leslie C. Griffith
work_a56b40449cfa0f07,Automatic Neuron Type Identification by Neurite Localization in the Drosophila Medulla,2014.0,27,core_relevant,contextual,bridge,pass,ok,False,False,2.0,1.0,2.0,broker,integrated,arXiv.org,Ting Zhao; Stephen M. Plaza
work_7df753477b31a600,Connectomic Analysis of Brain Networks: Novel Techniques and Future Directions,2016.0,27,adjacent_relevant,contextual,bridge,pass,ok,False,False,4.0,1.0,4.0,broker,integrated,Frontiers in Neuroanatomy,Z. Kisvárday; D. Lyon; K. Rockland; J. L. Cazemier; F. Clascá; P. Tiesinga
work_82ea545966f8fa3e,Modern Methods for Interrogating the Human Connectome,2016.0,27,adjacent_relevant,contextual,complementary,pass,ok,False,False,,,,no_graph,no_graph,Journal of the International Neuropsychological Society,M. Lowe; K. Sakaie; E. Beall; V. Calhoun; David A. Bridwell; M. Rubinov; Stephen M. Rao
work_0344c5d0298b1c78,Neural Interactome: Interactive Simulation of a Neuronal System,2017.0,27,adjacent_relevant,contextual,complementary,pass,ok,False,False,,,,no_graph,no_graph,bioRxiv,Jimin Kim; W. Leahy; Eli Shlizerman
work_a900dd5838645dcc,Preserved Structural Network Organization Mediates Pathology Spread in Alzheimer’s Disease Spectrum Despite Loss of White Matter Tract Integrity,2018.0,27,adjacent_relevant,contextual,complementary,pass,ok,False,False,0.0,0.0,0.0,isolate,weak_unlinked,Journal of Alzheimer's Disease,Fon Powell; D. Tosun; R. Sadeghi; M. Weiner; A. Raj
work_43cffa0131a4b3c8,Imaging voltage and brain chemistry with genetically encoded sensors and modulators.,2020.0,27,adjacent_relevant,contextual,complementary,pass,ok,False,False,1.0,1.0,0.0,only_in,integrated,Current Opinion in Chemical Biology,Akash Pal; L. Tian
work_de68efd39b87d510,Geometric framework to predict structure from function in neural networks,2020.0,27,adjacent_relevant,contextual,complementary,pass,ok,False,False,4.0,1.0,4.0,broker,integrated,Physical Review Research,Tirthabir Biswas; James E. Fitzgerald
work_df306d058308b052,Taste Bud Connectome: Implications for Taste Information Processing,2021.0,27,core_relevant,contextual,complementary,pass,ok,False,False,0.0,0.0,0.0,isolate,weak_unlinked,Journal of Neuroscience,Courtney E Wilson; R. Lasher; Ruibiao Yang; Y. Dzowo; J. C. Kinnamon; T. Finger
