work_id,canonical_paper_id,source_group,year,venue,doi,title,publication_types,has_abstract,abstract_chars,record_type,is_research_paper,confidence,signal_count,evidence,title_rule,title_rule_type,title_rule_strength,title_match,publication_type_signal,publication_type_signal_type,publication_type_signal_strength,vetoed_publication_type_signals,research_publication_types,signals_conflict,watchlist_titles,review_queue,review_reasons
work_0ffd893fa5878acc,c39e4c7eb667b46c19ad1da35bf04ed357b690ad,unresolved,2025.0,Imaging neuroscience,10.1162/imag_a_00537,Streamline tractography of the fetal brain in utero with machine learning,JournalArticle,True,2138,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_1004a877a1ba802a,6e61a85bfb1a4ad44b1015ce14b6c839d1c88205,role_bridge,2026.0,IEEE Transactions on Affective Computing,10.1109/taffc.2026.3664093,SMA-EL:A Minimal 1-Cycle Construction Algorithm With Simplicial Maps Annotation and Edge Loss for Emotional Brain Networks Analysis,JournalArticle,True,1751,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_100b21e95a944e1e,c40a6492ed22a8a0d925da8f7c84dacd21239955,core_audit,2026.0,bioRxiv,10.1101/2025.10.04.680445,iBrAVE: a unified framework for 3D interactive and integrative analysis of brain atlas data across modalities and scales,,True,1244,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_100f8a715f6e51ea,6bafb736b5132062bc31b7e2ebe5e3e6071e9549,unresolved,2020.0,bioRxiv,10.1016/j.neuroimage.2020.117539,NOise reduction with DIstribution Corrected (NORDIC) PCA in dMRI with complex-valued parameter-free locally low-rank processing,JournalArticle,True,1972,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_1031226b6ad19cd1,dfbf9281dd2f4355eac90aa5d407ea97267ffbf3,unresolved,2024.0,Human Brain Mapping,10.1002/hbm.70044,"Accelerating Heritability, Genetic Correlation, and Genome‐Wide Association Imaging Genetic Analyses in Complex Pedigrees",JournalArticle,True,1651,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_103c3468476d590c,e68b4ade1f97fb168ce03c91790f8f874f0efc56,unresolved,2023.0,NeuroImage,10.1016/j.neuroimage.2023.120395,Brain decoding of the Human Connectome Project tasks in a dense individual fMRI dataset,JournalArticle,True,1817,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_104e54f2c4601a53,54baf530428499887d6fb3a2f7eb49dfe7ddac85,core_audit,2025.0,bioRxiv,10.1101/2023.05.21.541471,A method for extracting an approximated connectome from libraries of single cell anatomical reconstructions,,True,3396,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_105de3373fed7022,ef8997a7c4d7328822606936c2acd809ce102bd7,unresolved,2017.0,arXiv.org,,Connectivity-Driven Parcellation Methods for the Human Cerebral Cortex,JournalArticle,True,1803,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_1061b3172b555221,7fc95147b0683c9568aac968b2faa2c1ed65ed0f,unresolved,2018.0,New England Journal of Medicine,10.1056/nejmra1706158,Mapping Symptoms to Brain Networks with the Human Connectome.,Review;JournalArticle,True,200,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_10625a8cbeb96224,26da2f0eaf6a66dab66d7b27d174cc0a2e3fd984,role_bridge,2012.0,Scientific Visualization,10.1007/978-1-4471-6497-5_21,Visualization in Connectomics,JournalArticle;Review,True,848,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_107190a9e5e09456,156e0adab989536ff6e74ed955644ca8d53c261f,unresolved,2026.0,International Journal of Molecular Sciences,10.3390/ijms27093934,Serum Neurofilament Light Chain and GFAP Levels Are Associated with Structural Brain Connectivity in Parkinson’s Disease,JournalArticle,True,1541,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_107a08a470c28f45,a039c818585a3330504829c8f3f7884a05c1c5fb,role_bridge,2018.0,Current Opinion in Neurobiology,10.1016/j.conb.2017.12.019,Mutual inhibition of lateral inhibition: a network motif for an elementary computation in the brain.,Review;JournalArticle,True,907,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_107f3b4ac7af6b04,5781b6c8abad4296456d2d3522c688f0630f5e60,unresolved,2016.0,Schizophrenia bulletin,10.1093/schbul/sbw069,Globally Efficient Brain Organization and Treatment Response in Psychosis: A Connectomic Study of Gyrification,JournalArticle,True,1967,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_109c70663ea436ef,19d30b848dd18d390ad0b20f2fe767947f68064d,unresolved,2022.0,NeuroImage,10.1016/j.neuroimage.2022.118958,Mapping the human connectome using diffusion MRI at 300 mT/m gradient strength: Methodological advances and scientific impact,JournalArticle;Review,True,2130,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_10a00325d79efe46,264f56a06d699b8bff6aa8f214d0a97603d616cb,unresolved,2025.0,bioRxiv,10.1101/2023.05.31.543029,"Graph Laplacian Spectrum, topological properties, and high-order interactions of Structural Brain Networks are Subject-Specific, Repeatable but Highly Dependent on Graph Construction Scheme",,True,1533,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_10a0b035f8a594bc,e84359b18d597f9282d7dc8188ead1bab3e80d70,core_audit,2024.0,Nature,10.1038/s41586-024-07967-z,Connectomic reconstruction predicts visual features used for navigation,JournalArticle,True,1818,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_10aab08ed87e4b49,dd57445649d935916a8bce4a6bfd1a07d039a266,unresolved,2021.0,Human Brain Mapping,10.1002/hbm.25617,Dynamic brain connectome and high risk of mental problem in clinical nurses,JournalArticle,True,1426,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_10ac02415fee2d9d,e27e2cfad056e097df9b384fd4c956b9b0577869,unresolved,2015.0,,,Sparse multiway decomposition for analysis and modeling of diffusion imaging and tractography,,True,888,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_10b1052c45209b08,ca8be6672be1c2d304817238124ff516e6303c4c,unresolved,2017.0,bioRxiv,10.1016/j.neuroimage.2018.01.048,Dopaminergic modulation of hemodynamic signal variability and the functional connectome during cognitive performance,JournalArticle;ClinicalTrial,True,1978,research_paper,True,high,0,research_publication_type:ClinicalTrial,,,,,,,,,ClinicalTrial,False,,False,
work_1143d78caa30689f,1c11b051f60e29ad69bdd1769b32940338936c66,core_audit,2021.0,,10.7554/elife.71981.sa2,Author response: Partial connectomes of labeled dopaminergic circuits reveal non-synaptic communication and axonal remodeling after exposure to cocaine,,False,0,peer_review_report,False,medium,1,title_rule:author_response='Author response:',author_response,peer_review_report,unambiguous,Author response:,,,,,,False,,True,unconfirmed_nonpaper_medium_confidence
work_116f2703b47715a1,0aa54352f61fedaab904dfcafb7cfcaf1229388a,unresolved,2015.0,International Conference on Medical Image Computing and Computer-Assisted Intervention,10.1007/978-3-319-24553-9_3,Track Filtering via Iterative Correction of TDI Topology,JournalArticle,True,1313,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_11708302632c43f1,39376872f1cb73b22fee1d3d25cc1463bf104e0b,unresolved,2025.0,arXiv.org,10.48550/arxiv.2505.13011,Unveiling and Steering Connectome Organization with Interpretable Latent Variables,JournalArticle,True,998,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_1180b53025b2e5b3,ced0bc8d3c71c2bf8cffbe4f52403a11ee842353,unresolved,2021.0,Frontiers in Neurology,10.3389/fneur.2021.670881,Functional Connectivity of the Anterior Nucleus of the Thalamus in Pediatric Focal Epilepsy,JournalArticle,True,2091,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_118a0b13d2e80966,8d524363378c3a66b830528854e2110946c2329d,core_audit,2026.0,arXiv.org,10.48550/arxiv.2606.21116,ConnectomeBench2: A Unified Benchmark for Automated Connectomic Proofreading,JournalArticle,True,1434,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_119b90cc8826cb49,d9e26925ecef25450a800c15507279b68b1b9c23,unresolved,2021.0,Brain Science,10.3390/brainsci11070921,Functional Connectivity-Derived Optimal Gestational-Age Cut Points for Fetal Brain Network Maturity,JournalArticle,True,1398,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_11a1d7d7074f9adc,28bee58b8e8f758e3c76fe7777af35534dfd795b,core_audit,2026.0,bioRxiv,10.1101/2025.09.12.675944,Connectome simulations identify a central pattern generator circuit for fly walking,JournalArticle,True,1188,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_11ac817c41032df6,a190f57a5a5c76253902465c979b446c74543d99,unresolved,2023.0,Network Neuroscience,10.1162/netn_a_00324,Can hubs of the human connectome be identified consistently with diffusion MRI?,JournalArticle,True,1228,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_11b6d0203fd3730b,4b21aac8f6fd77f1c5ee38b9bcc1a95abde0ab14,core_audit,2025.0,bioRxiv,10.1101/2025.07.02.662847,MoMo - Combining Neuron Morphology and Connectivity for Interactive Motif Analysis in Connectomes,JournalArticle,True,1549,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_11bd92b465e2aaf3,8bf53c1adb85dd0d9bf07bc041b9cc664ca849e4,unresolved,2025.0,Social Network Analysis and Mining,10.1007/s13278-025-01491-2,Rocket-crane algorithm for the Feedback Arc Set problem,JournalArticle,True,1325,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_11cea989f9393837,a0029975d35809084ce5a97ed8bd054147189d84,core_audit,2019.0,Bio-protocol,10.21769/bioprotoc.3298,Electron Microscopy Sample Preparation Protocol Enabling Nano-to-mesoscopic Mapping of Cellular Connectomes and Their Habitats in Human Tissues and Organs.,JournalArticle,True,1728,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_11d1cfcde84e9410,0131469ddbbe87e3cf35c47d0b7efc2b8bf59c7e,unresolved,2011.0,NeuroImage,10.1016/j.neuroimage.2011.05.025,A tutorial in connectome analysis: Topological and spatial features of brain networks,Review;JournalArticle,True,1185,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_11d2acc0293cfb2e,8899b8cb3607bed6b232eabca6166998289f480c,unresolved,2020.0,Journal of Affective Disorders,10.1016/j.jad.2020.05.148,The concurrent disturbance of dynamic functional and structural brain connectome in major depressive disorder: the prefronto-insular pathway.,JournalArticle,True,1837,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_11d4f88d47713ae1,5c133942c861dc138627cf1f8025891363f15445,unresolved,2021.0,Journal of Neuroscience Methods,10.1016/j.jneumeth.2022.109475,A Comparative Study of Machine Learning Methods for Predicting the Evolution of Brain Connectivity from a Baseline Timepoint,JournalArticle,True,2429,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_11f3da4c40cca3a6,24b8558cdae909314d3b78ee4d5e5ceb7e17f523,unresolved,2023.0,medRxiv,10.1101/2023.11.10.23298391,Brain-wide Disruptions of Anatomical Connectivity in Antipsychotic-Naive First Episode Psychosis,,True,1538,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_121114411163d845,88295bee8c77510cc9afd119c4a6505bd41c1144,role_bridge,2011.0,Frontiers in Neuroanatomy,10.3389/fnana.2011.00017,Three-Dimensional Reconstruction of Serial Mouse Brain Sections: Solution for Flattening High-Resolution Large-Scale Mosaics,JournalArticle,True,1729,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_122af998e627d537,433af901078e361a1e28c61e9eefe44a2e40e0e4,unresolved,2018.0,Biological Psychiatry: Cognitive Neuroscience and Neuroimaging,10.1016/j.bpsc.2018.03.017,Multimodal Connectomics in Psychiatry: Bridging Scales From Micro to Macro.,Review;JournalArticle,True,1427,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_126c6fe9a5058aa2,55c4e103d65711dd5d8387bed28a3ba2e64f1c3e,core_audit,2022.0,Proceedings of the National Academy of Sciences of the United States of America,10.1073/pnas.2216092119,Ordering in heterogeneous connectome weights for visual information processing,JournalArticle,True,2546,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_1270a34816664cc4,4cd1a90bd850017a7392ee7cdedbf363751c319a,core_audit,2024.0,Innovation in aging,10.1093/geroni/igae098.2306,"IMPACT OF ALZHEIMER’S DISEASE ON SUPRACHIASMATIC NUCLEUS CONNECTIVITY, SLEEP REGULATION, AND CIRCADIAN RHYTHM",JournalArticle,True,1809,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_128b379bcd5dd487,081ca2e9be566c30cdb1d0129651f17224f5b84b,core_audit,2021.0,,10.1101/2021.07.24.453623,A distributed dopamine-gated circuit underpins reproductive state-dependent behavior in Drosophila females,,True,1435,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_128e09d5366bc350,b6a5aa8da0452f0236afac718e3a01c03f473094,core_audit,2025.0,bioRxiv,10.1101/2025.08.05.667822,Identifying Neuroimaging Biomarkers of Resilience and Vulnerability to Chronic Stress in An Animal Model: An Exploratory Analysis,,True,1880,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_12ba8e6479fb9eac,b03d92fa42272ccfd69c99f62c501313b78595ac,core_audit,2008.0,PLoS Comput. Biol.,10.1371/journal.pcbi.1000120,Using Expression Profiles of Caenorhabditis elegans Neurons To Identify Genes That Mediate Synaptic Connectivity,JournalArticle,True,1105,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_12d8761a63328240,7bf6dbd0bbc3f1314d3bbfd463b024c120b4ac4a,core_audit,2024.0,Nature,10.1038/s41586-024-08255-6,Social state alters vision using three circuit mechanisms in Drosophila,JournalArticle,True,1600,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_12e68d3df3b57a6d,d2d8a5d35cb6f7618f0c111a9f4215ceddde307e,unresolved,2018.0,bioRxiv,10.1101/449199,"Connectome architecture, gene expression and functional co-activation shape the propagation of misfolded proteins in neurodegenerative disease",,True,1672,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_12e772da94325a97,f4840f385889af737977a3684b4e79c3e92651bc,unresolved,2023.0,medRxiv,10.1093/brain/awae141,Connectome reorganization associated with temporal lobe pathology and its surgical resection,JournalArticle,True,2406,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_1309db4a3c8fb05d,8ba1c371f34852cee17efcde3606d48b3f7afc05,core_audit,2022.0,Frontiers in Physiology,10.3389/fphys.2022.886432,The Neuronal Circuit of the Dorsal Circadian Clock Neurons in Drosophila melanogaster,JournalArticle,True,1884,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_132de39834e83870,cf3f88b6da6db2e98a89a9e00bb5e217b805f4c2,unresolved,2026.0,Nature Human Behaviour,10.1038/s41562-025-02381-5,Convergent transcriptomic and connectomic controllers of information integration and its anaesthetic breakdown across mammalian brains,JournalArticle,True,1078,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_133fd21859068125,4e0a7625622d39da0bb3b334fc48648f1e852d02,unresolved,2019.0,bioRxiv,10.1101/596155,Alterations in Dynamic Spontaneous Network Microstates in Mild Traumatic Brain Injury: A MEG Beamformed Dynamic Connectivity Analysis,,True,2413,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_1358cc4e6d15d0c8,db1359fced1f201509a8515d68819606b89cca19,core_audit,2019.0,Physical Review E,10.1103/physreve.100.012301,Refined parcellation of the nervous system by algorithmic detection of hidden features within communities.,JournalArticle,True,1779,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_1363cb9e1703f6be,18b29f2bceb608006adc8084be56c53b44aff44c,core_audit,2021.0,bioRxiv,10.1101/2021.07.07.451278,Ultrastructural readout of in vivo synaptic activity for functional connectomics,,True,1105,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_13641c87cb5f8b77,073bcd142d29ec4c8f67dff1ec40958f14e92632,unresolved,2022.0,bioRxiv,10.1038/s42256-023-00748-9,Spatially-embedded recurrent neural networks reveal widespread links between structural and functional neuroscience findings,JournalArticle,True,1154,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_138205744e23415e,6afb5cb175092f162ab3e84d25d26f6c6b335978,core_audit,2025.0,bioRxiv,10.64898/2025.12.31.697152,"Volume Electron Microscopy of Cortical Organoids: Methods for Region Identification, Connectome Reconstruction, and Organelle Segmentation",,True,1663,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_138bde64fe713649,62163cabc0c502bc517c083ace849a547e744874,unresolved,2015.0,Human Brain Mapping,10.1002/hbm.22877,Age‐related changes in the topological organization of the white matter structural connectome across the human lifespan,JournalArticle,True,1968,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_138ead53210d8b25,710ab3605262b692205d72d4b8521255c67f5668,unresolved,2026.0,Alzheimer's & Dementia,10.1002/alz.71218,Multiscale metabolic covariance networks uncover stage‐specific biomarker signatures across the Alzheimer's disease continuum,JournalArticle,True,242,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_139502072e4906dc,0bf5c3eebcbdf117f62338a78f4396d251c6e1ca,unresolved,2016.0,Acta paediatrica,10.1111/apa.13484,The functional brain connectome of the child and autism spectrum disorders,Review;JournalArticle,False,0,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
